REGION,PSU,PSU_VAR,PSUSTRAT,URBANICITY,STRATUM,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,DAY_WEEK,WKDY_IM,HOUR,HOUR_IM,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,EVENT1_IM,MAN_COLL,MANCOL_IM,RELJCT1,RELJCT1_IM,RELJCT2,RELJCT2_IM,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,LGTCON_IM,WEATHER,WEATHR_IM,SCH_BUS,INT_HWY,MAX_SEV,MAXSEV_IM,NUM_INJ,NO_INJ_IM,ALCOHOL,ALCHL_IM
3,78,78,10,1,3,4146,24.72973273,0,0,1,1,0,1,3,1,1,13,13,39,39,39,39,1,1,0,0,0,0,8,8,1,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,78,78,10,1,8,4146,121.0149325,0,0,4,4,0,6,3,4,4,18,18,5,5,5,5,12,12,6,6,0,0,2,2,3,1,0,1,1,1,1,0,0,2,2,3,3,9,1
3,40,40,15,1,7,4147,130.4125754,0,0,2,2,0,2,3,7,7,10,10,13,13,13,13,12,12,1,1,0,0,2,2,3,1,0,1,1,98,1,0,0,1,1,1,1,2,2
3,40,40,15,1,9,4147,121.7055834,0,0,1,1,0,1,3,5,5,4,4,2,2,2,2,59,59,0,0,1,1,5,5,1,4,0,3,3,2,2,0,1,0,0,0,0,2,2
3,40,40,15,1,10,4147,192.8775501,0,0,2,2,0,4,3,7,7,11,11,46,46,46,46,12,12,7,7,0,0,2,2,2,1,0,1,1,98,1,0,0,0,0,0,0,9,2
3,40,40,15,1,5,4147,22.77296608,0,0,1,1,0,1,3,1,1,6,6,30,30,30,30,21,21,0,0,0,0,1,1,1,4,0,3,3,98,1,0,1,3,3,1,1,2,2
3,40,40,15,1,8,4147,119.1797073,0,0,2,2,0,3,3,2,2,15,15,55,55,55,55,12,12,1,1,0,0,3,3,98,1,0,1,1,98,1,0,0,2,2,1,1,2,2
3,35,35,13,1,9,4141,124.2129033,0,0,1,1,0,1,3,3,3,21,21,45,45,45,45,30,30,0,0,0,0,1,1,1,4,0,2,2,2,2,0,0,0,0,0,0,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,2,2,0,2,3,2,2,17,17,52,52,52,52,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,2,2
3,32,32,17,2,9,4145,121.4983164,0,0,1,1,0,1,3,5,5,18,18,1,1,1,1,34,34,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,0,0,0,0,2,2
3,32,32,17,2,10,4145,191.4574406,0,0,2,2,0,3,3,1,1,15,15,35,35,35,35,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,6,4148,49.8377364,0,0,2,2,0,2,3,2,2,8,8,40,40,40,40,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,3,3,7,7,19,19,30,30,30,30,12,12,6,6,0,0,3,3,3,1,0,5,5,1,1,0,0,0,0,0,0,9,2
3,33,33,11,1,10,1482,195.1147457,0,0,1,1,0,1,3,2,2,6,6,56,56,56,56,11,11,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,4,3,2,2,14,14,40,40,40,40,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,3,1484,24.52397082,0,0,2,2,0,2,3,2,2,16,16,26,26,26,26,12,12,7,7,0,0,8,8,1,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,33,33,11,1,10,1484,195.1147457,0,0,2,2,0,2,3,2,2,18,18,30,30,30,30,12,12,2,2,0,0,3,3,3,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,52,52,18,2,7,591,124.8761863,0,0,1,1,0,2,2,3,3,4,4,28,28,28,28,24,24,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,2,2
3,52,52,18,2,9,591,121.6013865,0,0,1,1,0,2,2,5,5,22,22,16,16,16,16,30,30,0,0,0,0,1,1,1,4,0,3,3,2,2,0,0,0,0,0,0,2,2
3,52,52,18,2,10,591,183.41119,0,0,3,3,0,4,2,6,6,16,16,0,0,0,0,12,12,1,1,0,0,1,1,1,1,0,1,1,2,2,0,0,0,0,0,0,2,2
3,52,52,18,2,5,591,22.25158977,0,0,1,1,0,2,2,7,7,19,19,49,49,49,49,1,1,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,3,3,2,2,2,2
3,52,52,18,2,4,591,25.43107716,0,0,1,1,0,6,2,1,1,0,0,31,31,31,31,1,1,0,0,1,1,5,5,1,4,0,2,2,1,1,0,0,4,4,6,6,9,1
3,52,52,18,2,8,591,115.7395623,0,0,1,1,0,1,2,2,2,0,0,22,22,22,22,11,11,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,1,1,1,1,2,2
3,52,52,18,2,7,591,124.8761863,0,0,2,2,0,2,2,4,4,18,18,50,50,50,50,12,12,7,7,0,0,1,1,1,1,0,2,2,1,1,0,1,1,1,1,1,9,2
3,52,52,18,2,5,591,22.25158977,0,0,1,1,0,1,2,6,6,18,18,29,29,29,29,1,1,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,3,3,1,1,9,2
3,33,33,11,1,9,1477,124.0877981,0,0,2,2,0,2,3,3,3,19,19,16,16,16,16,12,12,8,8,0,0,3,3,2,1,0,3,3,2,2,0,0,0,0,0,0,2,2
3,33,33,11,1,8,1484,119.8399673,0,0,2,2,0,2,3,3,3,19,19,40,40,40,40,12,12,1,1,0,0,3,3,3,1,0,3,3,10,10,0,0,1,1,1,1,2,2
3,52,52,18,2,10,591,183.41119,0,0,2,2,0,2,2,1,1,15,15,50,50,50,50,12,12,6,6,0,0,2,2,3,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,52,52,18,2,9,591,121.6013865,0,0,1,1,0,2,2,2,2,3,3,40,40,40,40,11,11,0,0,0,0,1,1,1,1,0,2,2,1,1,0,1,0,0,0,0,2,2
3,52,52,18,2,7,591,124.8761863,0,0,1,1,0,1,2,5,5,13,13,12,12,12,12,38,38,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,0,0,0,0,2,2
3,52,52,18,2,8,591,115.7395623,0,0,2,2,0,3,2,6,6,13,13,17,17,17,17,12,12,1,1,0,0,2,2,2,1,0,1,1,10,10,0,0,1,1,2,2,2,2
3,52,52,18,2,4,591,25.43107716,0,0,2,2,0,3,2,2,2,14,14,56,56,56,56,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,4,4,2,2,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,4,2,1,1,6,6,50,50,50,50,12,12,6,6,0,0,2,2,2,1,0,3,3,2,2,0,0,1,1,2,2,2,2
3,38,38,14,1,10,573,196.0916225,0,0,1,1,0,1,2,1,1,9,9,0,0,0,0,25,25,0,0,0,0,1,1,1,3,0,1,1,2,2,0,1,0,0,0,0,2,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,2,2,1,1,18,18,55,55,55,55,12,12,6,6,0,0,2,2,2,1,0,3,3,10,10,0,0,1,1,2,2,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,5,2,1,1,19,19,10,10,10,10,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,1,1,2,2,2,2
3,38,38,14,1,3,573,24.43780393,0,0,2,2,0,2,2,1,1,20,20,35,35,35,35,12,12,1,1,0,0,1,1,1,1,0,2,2,1,1,0,0,1,1,1,1,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,2,2,2,2,6,6,29,29,29,29,12,12,1,1,0,0,3,3,2,1,0,4,4,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,7,573,133.3035285,0,0,2,2,0,2,2,2,2,10,10,47,47,47,47,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,9,573,124.0402734,0,0,1,1,0,1,2,2,2,12,12,7,7,7,7,59,59,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,1,1,1,1,2,2
3,38,38,14,1,10,573,196.0916225,0,0,2,2,0,5,2,2,2,16,16,50,50,50,50,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,1,2,1,1,1,2,2,2,22,22,52,52,52,52,14,14,0,0,0,0,1,1,1,2,0,2,2,1,1,0,0,2,2,2,2,1,1
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,2,3,3,3,18,18,22,22,22,22,12,12,7,7,1,1,5,5,1,1,0,1,1,1,1,0,1,0,0,0,0,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,2,2,0,2,3,5,5,17,17,8,8,8,8,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,6,4135,47.04559442,0,0,2,2,0,5,3,5,5,12,12,4,4,4,4,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,2,2,9,2
3,63,63,16,2,7,4135,127.1185695,0,0,2,2,0,2,3,5,5,15,15,47,47,47,47,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,5,4135,24.41044993,0,0,1,1,0,1,3,7,7,3,3,30,30,30,30,32,32,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,3,3,1,1,1,1
3,63,63,16,2,2,4135,24.41044993,1,1,1,1,0,1,3,1,1,1,1,4,4,4,4,8,8,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,3,3,1,1,1,1
3,63,63,16,2,8,4135,116.4391516,0,0,1,1,0,1,3,7,7,12,12,39,39,39,39,30,30,0,0,0,0,1,1,1,4,1,1,1,1,1,0,0,1,1,1,1,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,2,3,2,2,10,10,40,40,40,40,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,4,4135,24.41044993,0,0,1,1,0,1,3,1,1,18,18,43,43,43,43,34,34,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,3,3,1,1,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,3,6,6,5,5,9,9,9,9,38,38,0,0,0,0,3,3,3,4,0,3,3,1,1,0,0,9,0,99,0,9,2
3,63,63,16,2,7,4135,127.1185695,0,1,2,1,1,1,3,3,3,9,9,26,26,26,26,14,14,0,0,0,0,1,1,1,4,0,1,1,10,10,0,0,0,0,0,0,9,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,3,4,4,18,18,43,43,43,43,12,12,6,6,0,0,2,2,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,7,4137,135.5219758,0,0,3,3,0,3,3,2,2,7,7,0,0,0,0,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,65,65,13,1,5,4138,22.91889903,0,0,3,3,0,4,3,4,4,12,12,51,51,51,51,20,20,0,0,1,1,19,19,1,8,0,1,1,1,1,0,0,3,3,2,2,9,2
3,65,65,13,1,6,4138,48.29377476,0,0,2,1,1,1,3,1,1,6,6,36,36,36,36,14,14,0,0,0,0,1,1,1,7,0,2,2,10,10,0,0,2,2,1,1,1,1
3,65,65,13,1,9,4138,122.9031454,0,0,2,2,0,3,3,1,1,21,21,10,10,10,10,12,12,1,1,1,1,3,3,3,1,0,3,3,1,1,0,1,0,0,0,0,9,2
3,65,65,13,1,10,4138,193.1650323,0,0,2,2,0,2,3,2,2,11,11,6,6,6,6,12,12,1,1,0,0,3,3,2,1,0,1,1,2,2,0,0,0,0,0,0,9,2
3,28,28,11,1,9,4139,124.7110349,0,0,3,3,0,4,3,3,3,17,17,31,31,31,31,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,7,4139,133.3338417,0,0,2,2,0,5,3,3,3,8,8,26,26,26,26,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,1,1,0,1,3,3,3,22,22,30,30,30,30,41,41,0,0,0,0,1,1,1,3,0,3,3,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,2,4139,21.65837674,1,1,1,1,0,1,3,3,3,21,21,20,20,20,20,8,8,0,0,0,0,3,3,3,1,0,3,3,1,1,0,0,1,1,1,1,2,2
3,28,28,11,1,8,4139,121.5441049,0,0,2,2,0,3,3,2,2,8,8,14,14,14,14,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,2,2,2,2,2,2
3,28,28,11,1,10,4139,197.0013724,0,0,2,2,0,2,3,4,4,2,2,45,45,45,45,12,12,1,1,0,0,1,1,1,1,0,3,3,10,10,0,1,0,0,0,0,9,2
3,28,28,11,1,6,4139,49.2893234,0,0,2,2,0,2,3,3,3,10,10,29,29,29,29,12,12,1,1,1,1,20,20,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,12,12,12,1,10,4142,196.2245855,0,0,3,3,0,5,3,4,4,9,9,22,22,22,22,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,3,3,2,2,14,14,45,45,45,45,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,8,4142,120.4022914,0,0,1,1,0,1,3,3,3,21,21,5,5,5,5,30,30,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,1,1,1,1,2,2
3,12,12,12,1,7,4142,133.0304154,0,0,2,2,0,3,3,4,4,10,10,25,25,25,25,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,5,4142,22.86839102,0,0,2,2,0,3,3,6,6,16,16,12,12,12,12,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,3,3,1,1,2,2
3,75,75,19,2,10,4144,186.0467773,0,0,2,2,0,6,3,1,1,6,6,52,52,52,52,12,12,6,6,0,0,2,2,2,1,0,4,4,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,2,4146,21.52716871,1,1,2,2,0,3,3,3,3,8,8,21,21,21,21,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,2,2,4,4,2,2
3,78,78,10,1,6,4146,49.14693235,0,0,2,2,0,3,3,3,3,13,13,46,46,46,46,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,3,3,2,2
3,78,78,10,1,7,4146,133.6238468,0,0,1,1,0,1,3,4,4,14,14,14,14,14,14,59,59,0,0,0,0,3,3,3,4,0,1,1,1,1,1,0,0,0,0,0,2,2
3,78,78,10,1,2,4146,21.52716871,1,1,1,1,0,1,3,2,2,16,16,41,41,41,41,9,9,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,78,78,10,1,10,4146,195.8166711,0,0,2,2,0,2,3,2,2,17,17,1,1,1,1,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,40,40,15,1,9,4147,121.7055834,0,0,1,1,0,1,3,7,7,23,23,37,37,37,37,34,34,0,0,0,0,1,1,1,4,0,2,2,98,1,0,0,0,0,0,0,1,1
3,40,40,15,1,2,4147,21.16496146,1,1,1,1,0,1,3,1,1,11,11,30,30,30,30,9,9,0,0,0,0,1,1,1,1,0,1,1,98,1,0,0,2,2,1,1,2,2
3,40,40,15,1,6,4147,48.5915568,0,0,2,2,0,5,3,3,3,16,16,55,55,55,55,12,12,1,1,0,0,3,3,2,1,0,1,1,98,2,0,0,2,2,1,1,2,2
3,55,55,17,2,6,1055,45.89974079,0,0,3,3,0,4,3,4,4,12,12,55,55,55,55,12,12,8,8,0,0,1,1,1,1,0,1,1,7,7,0,0,1,1,1,1,2,2
3,55,55,17,2,8,1055,116.7924548,0,0,2,2,0,3,3,1,1,20,20,16,16,16,16,12,12,8,8,0,0,1,1,1,1,0,2,2,1,1,0,0,1,1,3,3,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,2,2,0,2,3,6,6,15,15,10,10,10,10,12,12,7,7,0,0,1,1,1,1,0,1,1,98,10,0,0,9,0,99,0,9,2
3,35,35,13,1,9,4141,124.2129033,0,0,2,2,0,2,3,3,3,17,17,19,19,19,19,12,12,1,1,0,0,1,1,1,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,75,75,19,2,8,4144,114.1143954,0,0,3,3,0,10,3,5,5,16,16,17,17,17,17,12,12,1,1,0,0,1,1,1,1,0,1,1,10,10,0,1,1,1,1,1,2,2
3,75,75,19,2,9,4144,117.543908,0,0,3,3,0,3,3,5,5,15,15,0,0,0,0,12,12,2,2,0,0,3,3,3,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,32,32,17,2,10,4145,191.4574406,0,0,2,1,1,1,3,2,2,16,16,45,45,45,45,14,14,0,0,0,0,1,1,1,7,0,1,1,98,1,0,0,9,2,99,1,9,2
3,32,32,17,2,8,4145,117.6182599,0,0,2,2,0,4,3,3,3,21,21,32,32,32,32,12,12,8,8,0,0,1,1,1,1,0,3,3,10,10,0,0,1,1,1,1,2,2
3,83,83,13,1,6,4148,49.8377364,0,0,1,1,0,1,3,2,2,15,15,10,10,10,10,57,57,0,0,0,0,1,1,1,3,0,1,1,1,1,0,1,2,2,1,1,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,2,3,3,3,11,11,1,1,1,1,12,12,7,7,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,83,83,13,1,9,4148,125.7120165,0,0,2,2,0,2,3,3,3,14,14,0,0,0,0,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,8,4148,122.3185638,0,0,2,2,0,2,3,3,3,7,7,20,20,20,20,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,2,3,4,4,7,7,52,52,52,52,12,12,1,1,1,1,3,3,2,1,0,1,1,10,10,0,1,0,0,0,0,2,2
3,33,33,11,1,7,1482,131.0228117,0,0,2,2,0,2,3,4,4,9,9,28,28,28,28,12,12,7,7,0,0,1,1,1,1,0,1,1,10,10,0,1,0,0,0,0,2,2
3,33,33,11,1,10,1484,195.1147457,0,0,2,2,0,2,3,4,4,15,15,55,55,55,55,12,12,1,1,0,0,1,1,1,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,33,33,11,1,9,1481,124.0877981,0,0,2,2,0,3,3,5,5,7,7,50,50,50,50,12,12,1,1,0,0,3,3,2,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,33,33,11,1,6,1484,48.78913948,0,0,4,4,0,4,3,5,5,9,9,0,0,0,0,12,12,6,6,0,0,2,2,2,1,0,1,1,10,10,0,0,1,1,2,2,2,2
3,33,33,11,1,8,1477,119.8399673,0,0,2,2,0,2,3,5,5,9,9,45,45,45,45,12,12,6,6,0,0,3,3,3,1,0,1,1,10,10,0,0,2,2,1,1,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,2,3,5,5,13,13,4,4,4,4,12,12,7,7,0,0,2,2,3,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,33,33,11,1,5,1484,22.51458778,0,0,2,2,0,3,3,5,5,15,15,26,26,26,26,12,12,2,2,0,0,1,1,1,1,0,1,1,2,2,0,0,3,3,2,2,2,2
3,33,33,11,1,8,1481,119.8399672,0,0,2,2,0,3,3,5,5,16,16,21,21,21,21,12,12,2,2,0,0,1,1,1,1,0,1,1,2,2,0,0,1,1,1,1,2,2
3,33,33,11,1,9,1482,124.0877981,0,0,2,2,0,2,3,5,5,19,19,39,39,39,39,12,12,6,6,0,0,2,2,2,1,0,2,2,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,2,3,3,3,14,14,52,52,52,52,12,12,1,1,0,0,2,2,3,1,0,1,1,1,1,0,0,1,1,2,2,2,2
3,38,38,14,1,3,573,23.92936956,0,0,2,2,0,2,3,3,3,18,18,23,23,23,23,12,12,1,1,0,0,2,2,2,1,0,3,3,1,1,0,0,4,4,1,1,2,2
3,38,38,14,1,10,573,196.0916225,0,0,2,2,0,2,3,4,4,7,7,20,20,20,20,12,12,6,6,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,2,3,4,4,9,9,40,40,40,40,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,2
3,38,38,14,1,9,573,124.0402734,0,0,1,1,0,1,3,4,4,11,11,19,19,19,19,18,18,0,0,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,2,3,4,4,15,15,49,49,49,49,12,12,1,1,0,0,2,2,3,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,38,38,14,1,2,573,21.64051732,1,1,1,1,0,4,3,4,4,17,17,12,12,12,12,8,8,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3,3,1,1,9,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,3,3,4,4,17,17,54,54,54,54,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,4,3,4,4,20,20,0,0,0,0,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,10,573,196.0916225,0,0,2,2,0,4,3,4,4,22,22,15,15,15,15,12,12,6,6,0,0,2,2,3,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,63,63,16,2,10,4135,188.6456701,0,0,2,2,0,3,3,1,1,18,18,30,30,30,30,12,12,7,7,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,8,4135,116.4391516,0,0,2,2,0,5,3,5,5,15,15,50,50,50,50,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,1,1,9,2
3,63,63,16,2,6,4135,47.04559442,0,0,3,3,0,6,3,5,5,14,14,19,19,19,19,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,3,3,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,2,3,7,7,16,16,1,1,1,1,12,12,6,6,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,8,4135,116.4391516,0,0,1,1,0,1,3,4,4,3,3,45,45,45,45,52,52,0,0,0,0,1,1,1,3,0,2,2,10,10,0,0,1,1,1,1,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,3,4,4,8,8,48,48,48,48,42,42,0,0,0,0,1,1,1,4,0,1,1,2,2,0,1,0,0,0,0,9,2
3,59,59,10,1,10,4137,200.1609996,0,0,2,2,0,2,3,3,3,18,18,14,14,14,14,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,3,5,5,6,6,0,0,0,0,12,12,2,2,0,0,2,2,2,1,0,4,4,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,3,3,3,8,8,8,8,8,8,12,12,7,7,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,5,4137,23.09514101,0,0,1,1,0,1,3,6,6,22,22,18,18,18,18,18,18,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,4,4,1,1,9,1
3,59,59,10,1,4,4137,10.51125007,0,0,1,1,0,1,3,6,6,22,22,15,15,15,15,33,33,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,4,4,1,1,9,2
3,59,59,10,1,6,4137,49.94650646,0,0,3,3,0,3,3,4,4,17,17,42,42,42,42,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,59,59,10,1,9,4137,126.308435,0,0,3,3,0,3,3,4,4,18,18,20,20,20,20,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,65,65,13,1,2,4138,21.35103053,1,1,1,1,0,1,3,5,5,4,4,47,47,47,47,8,8,0,0,1,1,20,20,1,1,0,2,2,1,1,0,0,3,3,1,1,9,2
3,65,65,13,1,6,4138,48.29377476,0,0,1,1,0,1,3,2,2,22,22,0,0,0,0,58,58,0,0,0,0,1,1,1,4,0,3,3,1,1,0,0,2,2,1,1,9,2
3,65,65,13,1,3,4138,25.12686528,0,0,3,3,0,6,3,1,1,11,11,1,1,1,1,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,1,2,2,2,2,9,2
3,65,65,13,1,7,4138,131.8094601,0,0,2,2,0,3,3,3,3,18,18,8,8,8,8,12,12,7,7,1,1,18,18,1,1,0,1,1,10,10,0,1,1,1,1,1,9,2
3,65,65,13,1,8,4138,118.9982947,0,0,3,3,0,4,3,6,6,12,12,30,30,30,30,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,1,1,2,2,9,2
3,28,28,11,1,2,4139,21.65837674,1,1,1,1,0,1,3,6,6,15,15,31,31,31,31,9,9,0,0,0,0,3,3,2,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,2,3,6,6,19,19,0,0,0,0,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,6,4139,49.2893234,0,0,4,4,0,5,3,1,1,12,12,30,30,30,30,12,12,6,6,0,0,3,3,2,1,0,1,1,1,1,0,0,2,2,1,1,9,2
3,28,28,11,1,3,4139,25.20654657,0,0,2,2,0,2,3,4,4,7,7,44,44,44,44,33,33,0,0,0,0,3,3,2,3,0,1,1,1,1,0,0,3,3,1,1,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,3,3,4,4,20,20,20,20,20,20,12,12,1,1,0,0,3,3,3,1,0,3,3,1,1,0,0,0,0,0,0,9,2
3,28,28,11,1,2,4139,21.65837674,1,1,1,1,0,1,3,5,5,14,14,35,35,35,35,15,15,0,0,0,0,3,3,2,1,0,1,1,2,2,0,0,1,1,1,1,2,2
3,28,28,11,1,10,4139,197.0013724,0,0,2,2,0,2,3,4,4,14,14,5,5,5,5,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,6,4142,49.08168125,0,0,2,2,0,2,3,7,7,14,14,17,17,17,17,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,12,12,12,1,2,4142,21.52474132,1,1,1,1,0,1,3,4,4,15,15,20,20,20,20,9,9,0,0,0,0,3,3,2,1,0,1,1,1,1,0,0,2,2,1,1,2,2
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,2,3,4,4,0,0,9,9,9,9,12,12,1,1,0,0,3,3,3,1,4,2,2,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,8,4142,120.4022914,0,0,2,2,0,3,3,4,4,7,7,58,58,58,58,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,2,2,1,1,2,2
